Time,Host,Service,Port,Protocol,Type,Data
"2015-05-26 01:09:29 UTC","10.0.0.237","http","8080","tcp","nmap.nse.http-methods.tcp.8080","{""output""=>""GET HEAD POST PUT DELETE TRACE OPTIONS PATCH\nPotentially risky methods: PUT DELETE TRACE PATCH\nSee http://nmap.org/nsedoc/scripts/http-methods.html""}"
"2015-05-26 01:09:29 UTC","10.0.0.237","http","8086","tcp","nmap.nse.http-methods.tcp.8086","{""output""=>""No Allow or Public header in OPTIONS response (status code 302)""}"
"2015-05-26 01:09:29 UTC","10.0.0.237","http","8086","tcp","nmap.nse.http-title.tcp.8086","{""output""=>""Requested resource was http://ls2pac.standrews-de.org:8086/onlineBorrowerRegistration.html and no page was returned.""}"
"2015-05-26 01:09:29 UTC","10.0.0.239","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: LUMIERE, NetBIOS user: <unknown>, NetBIOS MAC: <unknown>\n Names\n LUMIERE<00> Flags: <unique><active>\n LUMIERE<20> Flags: <unique><active>\n WORKGROUP<00> Flags: <group><active>\n""}"
"2015-05-26 01:09:29 UTC","10.0.0.239","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 c6:31:c9:c2:1a:ac:65:49:0b:97:5e:97:b4:0f:28:b0 (DSA)\n2048 11:28:39:7e:47:12:96:66:d2:6c:06:76:45:12:44:3d (RSA)""}"
"2015-05-26 01:09:29 UTC","10.0.0.239","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:29 UTC","10.0.0.239","afp","548","tcp","nmap.nse.afp-serverinfo.tcp.548","{""output""=>""\n | Server Flags: 0x9ff3\n | Super Client: Yes\n | UUIDs: Yes\n | UTF8 Server Name: Yes\n | Open Directory: Yes\n | Reconnect: Yes\n | Server Notifications: Yes\n | TCP/IP: Yes\n | Server Signature: Yes\n | ServerMessages: No\n | Password Saving Prohibited: No\n | Password Changing: Yes\n |_ Copy File: Yes\n Server Name: lumiere\n Machine Type: Macmini6,2\n AFP Versions: AFP3.4, AFP3.3, AFP3.2, AFP3.1, AFPX03\n UAMs: DHCAST128, DHX2, Recon1, GSS, No User Authent\n Server Signature: c19469e98c1b501fb0efa18d5b465a9c\n UTF8 Server Name: lumiere\n""}"
"2015-05-26 01:09:29 UTC","10.0.0.239","vnc","5900","tcp","nmap.nse.vnc-info.tcp.5900","{""output""=>""\n Protocol version: 3.889\n Security types:\n Mac OS X security type (30)\n Mac OS X security type (35)\n""}"
"2015-05-26 01:09:29 UTC","10.0.0.242","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: SAURON, NetBIOS user: <unknown>, NetBIOS MAC: <unknown>\n Names\n SAURON<00> Flags: <unique><active>\n SAURON<20> Flags: <unique><active>\n WORKGROUP<00> Flags: <group><active>\n""}"
"2015-05-26 01:09:29 UTC","10.0.0.242","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 88:17:77:98:cc:f8:fd:a8:38:85:55:84:51:c6:42:c2 (DSA)\n2048 df:c7:22:68:60:f1:84:6f:55:4a:32:87:f0:7f:39:d1 (RSA)""}"
"2015-05-26 01:09:29 UTC","10.0.0.242","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Server""}"
"2015-05-26 01:09:29 UTC","10.0.0.242","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 403)""}"
"2015-05-26 01:09:30 UTC","10.0.0.242","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:30 UTC","10.0.0.242","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=sauron.standrews-de.org/countryName=US\nIssuer: commonName=sauron.standrews-de.org/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-06-18 21:12:13\nNot valid after: 2016-06-17 21:12:13\nMD5: fd63 56f0 1e69 d89b 0d65 cce9 c875 039d\nSHA-1: 6029 998b 01e8 1ee3 9f77 d84c 3dba eb4b 4b5b d0d3""}"
"2015-05-26 01:09:30 UTC","10.0.0.242","afp","548","tcp","nmap.nse.afp-serverinfo.tcp.548","{""output""=>""\n | Server Flags: 0x9ff3\n | Super Client: Yes\n | UUIDs: Yes\n | UTF8 Server Name: Yes\n | Open Directory: Yes\n | Reconnect: Yes\n | Server Notifications: Yes\n | TCP/IP: Yes\n | Server Signature: Yes\n | ServerMessages: No\n | Password Saving Prohibited: No\n | Password Changing: Yes\n |_ Copy File: Yes\n Server Name: sauron\n Machine Type: Macmini3,1\n AFP Versions: AFP3.4, AFP3.3, AFP3.2, AFP3.1, AFPX03\n UAMs: DHCAST128, DHX2, Recon1, GSS\n Server Signature: 54966570e00a538f853f22ec15f87cec\n Network Address 1: 10.0.0.242:548\n Network Address 2: [fe80:0000:0000:0000:0225:4bff:febc:a38a]:548\n Network Address 3: sauron.standrews-de.org\n UTF8 Server Name: sauron\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.242","vnc","5900","tcp","nmap.nse.vnc-info.tcp.5900","{""output""=>""\n Protocol version: 3.889\n Security types:\n Mac OS X security type (30)\n Mac OS X security type (35)\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 d9:67:3e:8f:82:d0:89:ed:af:dc:2d:e9:0c:ff:3f:ac (DSA)\n2048 a9:a3:eb:6b:55:43:e9:dc:75:2a:c4:1c:50:78:1b:82 (RSA)""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","domain","53","tcp","nmap.nse.dns-nsid.tcp.53","{""output""=>""\n bind.version: 9.7.0-P1\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 405)""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Welcome to nginx!""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","http","443","tcp","nmap.nse.http-auth.tcp.443","{""output""=>""\nHTTP/1.1 401 Unauthorized\r\n Basic realm=InterMapper\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","http","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""No Allow or Public header in OPTIONS response (status code 501)""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","http","443","tcp","nmap.nse.http-favicon.tcp.443","{""output""=>""Unknown favicon MD5: DD97AC6811C8C3B7185A195A37F5B358""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","http","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Unauthorized ""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 592a 43b1 8216 953e 97cd 7dfb bd32 9d1b\nSHA-1: 62e0 a058 318f e9a8 f448 a3a6 97f7 2f65 050e 315a""}"
"2015-05-26 01:09:30 UTC","10.0.0.246","unknown","8181","tcp","nmap.nse.ssl-cert.tcp.8181","{""output""=>""Subject: commonName=*.standrews-de.org\nIssuer: commonName=Go Daddy Secure Certificate Authority - G2/organizationName=GoDaddy.com, Inc./stateOrProvinceName=Arizona/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-12-08 14:34:00\nNot valid after: 2017-05-29 14:49:44\nMD5: 592a 43b1 8216 953e 97cd 7dfb bd32 9d1b\nSHA-1: 62e0 a058 318f e9a8 f448 a3a6 97f7 2f65 050e 315a""}"
"2015-05-26 01:09:30 UTC","10.0.0.247","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: TERMSERV, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:ba:77:84 (VMware)\n Names\n TERMSERV<00> Flags: <unique><active>\n BUSOFF<00> Flags: <group><active>\n TERMSERV<20> Flags: <unique><active>\n BUSOFF<1e> Flags: <group><active>\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.247","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: <blank>\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.247","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server doesn't support SMBv2 protocol""}"
"2015-05-26 01:09:30 UTC","10.0.0.247","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server 2003 3790 Service Pack 2 (Windows Server 2003 5.2)\n Computer name: TermServ\n Domain name: busoff.standrews-de.org\n Forest name: busoff.standrews-de.org\n FQDN: TermServ.busoff.standrews-de.org\n NetBIOS computer name: TERMSERV\n NetBIOS domain name: BUSOFF\n System time: 2015-05-25 20:58:26 UTC-4\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.247","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:30 UTC","10.0.0.248","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 0c:7d:3f:ab:98:0a:86:ae:3f:be:c5:b4:b8:05:a9:3e (DSA)\n2048 0c:8f:c3:77:c8:f6:61:b1:e3:47:e8:60:ac:69:87:91 (RSA)""}"
"2015-05-26 01:09:30 UTC","10.0.0.248","domain","53","tcp","nmap.nse.dns-nsid.tcp.53","{""output""=>""\n bind.version: 9.3.6-P1-RedHat-9.3.6-20.P1.el5\n""}"
"2015-05-26 01:09:30 UTC","10.0.0.248","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Site doesn't have a title (text/html;charset=ISO-8859-1).""}"
"2015-05-26 01:09:30 UTC","10.0.0.248","http","80","tcp","nmap.nse.http-favicon.tcp.80","{""output""=>""Unknown favicon MD5: F356C54187EB4A64DE47124F9C38649F""}"
"2015-05-26 01:09:30 UTC","10.0.0.248","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""No Allow or Public header in OPTIONS response (status code 200)""}"
"2015-05-26 01:09:30 UTC","10.0.0.248","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:31 UTC","10.0.0.248","freeciv","5555","tcp","nmap.nse.ssl-cert.tcp.5555","{""output""=>""Subject: commonName=bradfordnetworks.com/organizationName=bni/stateOrProvinceName=NH/countryName=US\nIssuer: commonName=bradfordnetworks.com/organizationName=bni/stateOrProvinceName=NH/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2013-04-10 17:58:27\nNot valid after: 2023-04-08 17:58:27\nMD5: 1eea 27d4 a772 d949 b1a1 3a15 066f 2064\nSHA-1: d6eb dad4 dfb4 c97a 6368 7cb5 c346 30f4 982c 9f6c""}"
"2015-05-26 01:09:31 UTC","10.0.0.248","http","8080","tcp","nmap.nse.http-methods.tcp.8080","{""output""=>""No Allow or Public header in OPTIONS response (status code 200)""}"
"2015-05-26 01:09:31 UTC","10.0.0.248","http","8080","tcp","nmap.nse.http-title.tcp.8080","{""output""=>""manager::::Network Sentry""}"
"2015-05-26 01:09:31 UTC","10.0.0.248","http","8080","tcp","nmap.nse.http-open-proxy.tcp.8080","{""output""=>""Proxy might be redirecting requests""}"
"2015-05-26 01:09:31 UTC","10.0.0.248","http","8443","tcp","nmap.nse.http-title.tcp.8443","{""output""=>""manager::::Network Sentry""}"
"2015-05-26 01:09:31 UTC","10.0.0.248","http","8443","tcp","nmap.nse.http-methods.tcp.8443","{""output""=>""No Allow or Public header in OPTIONS response (status code 200)""}"
"2015-05-26 01:09:31 UTC","10.0.0.248","http","8443","tcp","nmap.nse.ssl-cert.tcp.8443","{""output""=>""Subject: commonName=manager\nIssuer: commonName=manager\nPublic Key type: rsa\nPublic Key bits: 1024\nNot valid before: 2013-07-30 13:24:02\nNot valid after: 2015-05-25 21:09:12\nMD5: f973 03fb 44bf 0b5e 347f b299 8e22 ab30\nSHA-1: 25ce 80d9 0ab1 6547 bb79 10b4 74a9 8336 abf3 77b0""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: NIKON, NetBIOS user: <unknown>, NetBIOS MAC: <unknown>\n Names\n NIKON<00> Flags: <unique><active>\n NIKON<20> Flags: <unique><active>\n WORKGROUP<00> Flags: <group><active>\n""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","ssh","22","tcp","nmap.nse.ssh-hostkey.tcp.22","{""output""=>""1024 a1:9e:47:b7:78:c2:c4:4e:3c:36:ae:c2:4b:db:75:f1 (DSA)\n2048 f1:90:af:71:ed:e3:c2:c9:08:40:41:e5:04:41:55:26 (RSA)""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","http","80","tcp","nmap.nse.http-methods.tcp.80","{""output""=>""GET HEAD POST OPTIONS""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","http","80","tcp","nmap.nse.http-title.tcp.80","{""output""=>""Server""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","http","80","tcp","nmap.nse.http-favicon.tcp.80","{""output""=>""Apache on Mac OS X""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","rpcbind","111","tcp","nmap.nse.rpcinfo.tcp.111","{""output""=>""\n program version port/proto service\n 100000 2,3,4 111/tcp rpcbind\n 100000 2,3,4 111/udp rpcbind\n 100003 2,3 2049/tcp nfs\n 100003 2,3 2049/udp nfs\n 100005 1,3 719/udp mountd\n 100005 1,3 1023/tcp mountd\n 100011 1,2 843/udp rquotad\n 100011 1,2 999/tcp rquotad\n 100021 0,1,3,4 789/udp nlockmgr\n 100021 0,1,3,4 1017/tcp nlockmgr\n 100024 1 613/udp status\n 100024 1 1021/tcp status\n""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","tcpwrapped","143","tcp","nmap.nse.imap-capabilities.tcp.143","{""output""=>""\n ERROR: Failed to connect to server""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","http","443","tcp","nmap.nse.http-methods.tcp.443","{""output""=>""GET HEAD POST OPTIONS""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","http","443","tcp","nmap.nse.http-title.tcp.443","{""output""=>""Server""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","http","443","tcp","nmap.nse.http-favicon.tcp.443","{""output""=>""Apache on Mac OS X""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","http","443","tcp","nmap.nse.ssl-cert.tcp.443","{""output""=>""Subject: commonName=nikon.standrews-de.org/countryName=US\nIssuer: commonName=nikon.standrews-de.org/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-07-14 14:01:42\nNot valid after: 2016-07-13 14:01:42\nMD5: 0c78 6389 b257 7d11 cc60 5570 472f 1474\nSHA-1: 188b bcd9 2a06 6c5d 9ec1 990c 032b 05b9 c214 0440""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","afp","548","tcp","nmap.nse.afp-serverinfo.tcp.548","{""output""=>""\n | Server Flags: 0x9ff3\n | Super Client: Yes\n | UUIDs: Yes\n | UTF8 Server Name: Yes\n | Open Directory: Yes\n | Reconnect: Yes\n | Server Notifications: Yes\n | TCP/IP: Yes\n | Server Signature: Yes\n | ServerMessages: No\n | Password Saving Prohibited: No\n | Password Changing: Yes\n |_ Copy File: Yes\n Server Name: nikon\n Machine Type: Macmini6,1\n AFP Versions: AFP3.4, AFP3.3, AFP3.2, AFP3.1, AFPX03\n UAMs: DHCAST128, DHX2, Recon1, GSS, No User Authent\n Server Signature: 9dc751779d2d55d6a217c781d9c06037\n Network Address 1: 10.0.0.249:548\n Network Address 2: nikon.standrews-de.org\n UTF8 Server Name: nikon\n""}"
"2015-05-26 01:09:31 UTC","10.0.0.249","vnc","5900","tcp","nmap.nse.vnc-info.tcp.5900","{""output""=>""\n Protocol version: 3.889\n Security types:\n Mac OS X security type (30)\n Mac OS X security type (35)\n""}"
"2015-05-26 01:09:31 UTC","10.0.0.250","","","","nmap.nse.smb-security-mode.host","{""output""=>""\n Account that was used for smb scripts: guest\n User-level authentication\n SMB Security: Challenge/response passwords supported\n Message signing disabled (dangerous, but default)\n""}"
"2015-05-26 01:09:31 UTC","10.0.0.250","","","","nmap.nse.smbv2-enabled.host","{""output""=>""Server supports SMBv2 protocol""}"
"2015-05-26 01:09:31 UTC","10.0.0.250","","","","nmap.nse.smb-os-discovery.host","{""output""=>""\n OS: Windows Server 2008 R2 Standard 7601 Service Pack 1 (Windows Server 2008 R2 Standard 6.1)\n NetBIOS computer name: SAS-LSSVR\n Workgroup: WORKGROUP\n System time: 2015-05-25 20:57:06 UTC-4\n""}"
"2015-05-26 01:09:31 UTC","10.0.0.250","","","","nmap.nse.nbstat.host","{""output""=>""\n NetBIOS name: SAS-LSSVR, NetBIOS user: <unknown>, NetBIOS MAC: 00:50:56:a3:dd:a0 (VMware)\n Names\n SAS-LSSVR<00> Flags: <unique><active>\n WORKGROUP<00> Flags: <group><active>\n SAS-LSSVR<20> Flags: <unique><active>\n""}"
"2015-05-26 01:09:31 UTC","10.0.0.250","globe","2002","tcp","nmap.nse.ssl-cert.tcp.2002","{""output""=>""Subject: commonName=SAS-LSSVR\nIssuer: commonName=Default CA/countryName=US\nPublic Key type: rsa\nPublic Key bits: 2048\nNot valid before: 2014-04-17 22:40:38\nNot valid after: 2019-04-16 22:40:38\nMD5: f4d0 be9d cf11 1945 5fb2 d874 6c3a 8689\nSHA-1: 2224 2b9f a8a9 34d8 de64 f8c5 bd6a 58ee 36fd 9578""}"
"2015-05-26 01:35:15 UTC","10.0.0.188","netbios","137","udp","netbios.addresses","{:addresses=>[""199.101.28.20""]}"
"2015-05-26 01:35:15 UTC","10.0.0.166","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.171","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.173","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.191","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.170","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.181","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.237","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:16 UTC","10.0.0.230","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.218","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.247","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:15 UTC","10.0.0.250","","","","host.virtual_machine","{:vendor=>""VMWare"", :method=>""netbios""}"
"2015-05-26 01:35:16 UTC","10.0.0.230","netbios","137","udp","netbios.addresses","{:addresses=>[""192.168.251.230""]}"
"2015-05-26 01:41:02 UTC","10.0.0.163","netbios-ssn","139","tcp","smb.shares","{:shares=>[[""Qsync"", ""DISK"", ""Qsync""], [""home"", ""DISK"", ""Home""], [""homes"", ""DISK"", ""System default share""], [""Public"", ""DISK"", ""System default share""], [""Usb"", ""DISK"", ""System default share""], [""Web"", ""DISK"", ""System default share""], [""Recordings"", ""DISK"", ""System default share""], [""Download"", ""DISK"", ""System default share""], [""Multimedia"", ""DISK"", ""System default share""], [""IPC$"", ""IPC"", ""IPC Service (NAS Server)""]]}"
"2015-05-26 01:41:03 UTC","10.0.0.173","smb","445","tcp","smb.shares","{:shares=>[[""IPC$"", ""IPC"", ""Remote IPC""], [""ADMIN$"", ""DISK"", ""Remote Admin""], [""C$"", ""DISK"", ""Default share""]]}"
"2015-05-26 01:41:03 UTC","10.0.0.181","smb","445","tcp","smb.shares","{:shares=>[[""print$"", ""DISK"", ""Printer Drivers""], [""Test-Queue"", ""PRINTER"", ""Virtual queue used just for PaperCut testing. Documents sent to this queue do nothing.""], [""C$"", ""DISK"", ""Default share""], [""PCClient"", ""DISK"", """"], [""WsusContent"", ""DISK"", ""A network share to be used by Local Publishing to place published conten""], [""PCRelease"", ""DISK"", """"], [""Amos-Lab-2"", ""PRINTER"", ""Kyocera EP 470DN""], [""Facilities-4"", ""PRINTER"", ""DesignJet 800""], [""IPC$"", ""IPC"", ""Remote IPC""], [""Facilities-5"", ""PRINTER"", ""HP Color LaserJet 3500""], [""Obrien-Edith"", ""PRINTER"", ""Canon imageRunner Advanced 4035""], [""Fieldhouse-1"", ""PRINTER"", ""HP LaserJet 3390""], [""Dining-2"", ""PRINTER"", ""Kyocera FS-C5150DN""], [""Arts-2"", ""PRINTER"", ""Kyocera EP 470DN""], [""Amos-Walden"", ""PRINTER"", ""Canon imageRunner Advanced 4051""], [""ADMIN$"", ""DISK"", ""Remote Admin""], [""Library-King"", ""PRINTER"", ""Canon iR ADV C5255""], [""prnproc$"", ""DISK"", """"], [""WSUSTemp"", ""DISK"", ""A network share used by Local Publishing from a Remote WSUS Console Inst""], [""M$"", ""DISK"", ""Default share""], [""Wellness-1"", ""PRINTER"", ""HP LaserJet 2420""]]}"
"2015-05-26 01:41:18 UTC","10.0.0.188","netbios-ssn","139","tcp","smb.shares","{:shares=>[[""IPC$"", ""IPC"", ""IPC Service (FreeNAS Server)""]]}"
"2015-05-26 01:41:18 UTC","10.0.0.203","netbios-ssn","139","tcp","smb.shares","{:shares=>[[""IPC$"", ""IPC"", ""IPC Service (mango server (Samba, Ubuntu))""], [""studentpics"", ""DISK"", ""Student Picture folder""], [""moodledata"", ""DISK"", ""Moodle Data Files""], [""moodle"", ""DISK"", ""Moodle HTML Files""], [""wordpress"", ""DISK"", ""Wordpress files""], [""html"", ""DISK"", ""HTML Files""], [""print$"", ""DISK"", ""Printer Drivers""]]}"
"2015-05-26 01:47:14 UTC","10.0.0.170","snmp","161","udp","smb.shares","{:shares=>[[""Homes"", ""C:\\Homes"", """"], [""Users"", ""C:\\Homes\\Users"", """"], [""ODINSHARE"", ""C:\\ODINSHARE"", """"]]}"
"2015-05-26 01:55:14 UTC","10.0.0.163","afp","548","tcp","afp_server_info","{:server_name=>""ArtsMedia1"", :machine_type=>""Netatalk3.0.5"", :versions=>[""AFP2.2"", ""AFPX03"", ""AFP3.1"", ""AFP3.2"", ""AFP3.3""], :uams=>[""DHX2"", ""No User Authent"", ""Cleartxt Passwrd""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>false, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>false, ""Copy File""=>true}, :signature=>""74928a4f537835de69eb60153be177bb"", :network_addresses=>[""10.0.0.163""], :utf8_server_name=>""ArtsMedia1""}"
"2015-05-26 01:55:14 UTC","10.0.0.169","afp","548","tcp","afp_server_info","{:server_name=>""OldPro"", :machine_type=>""MacPro1,1"", :versions=>[""AFP3.4"", ""AFP3.3"", ""AFP3.2"", ""AFP3.1"", ""AFPX03""], :uams=>[""DHCAST128"", ""DHX2"", ""Recon1"", ""Client Krb v2"", ""GSS""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>true, ""Copy File""=>true}, :signature=>""000000000000100080000017f202418e"", :network_addresses=>[""10.0.0.169:548"", ""[fe80:0000:0000:0000:0217:f2ff:fe02:418e]:548"", ""oldpro.standrews-de.org\x01""], :utf8_server_name=>""OldPro""}"
"2015-05-26 01:55:14 UTC","10.0.0.170","afp","548","tcp","afp_server_info","{:server_name=>""BODC"", :machine_type=>""Windows NT"", :versions=>[""AFPVersion 2.0"", ""AFPVersion 2.1"", ""AFP2.2""], :uams=>[""Microsoft V1.0"", ""MS2.0"", ""MS3.0""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>false, ""UTF8 Server Name""=>false, ""Open Directory""=>false, ""Reconnect""=>false, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>true, ""Password Changing""=>true, ""Copy File""=>false}, :signature=>""093a2a2492e03cf754fa5551445c4690"", :network_addresses=>[""10.0.0.170""], :utf8_server_name=>""N/A""}"
"2015-05-26 01:55:14 UTC","10.0.0.183","afp","548","tcp","afp_server_info","{:server_name=>""Mars"", :machine_type=>""Windows Version: 5.1 (2) build 2600 Service Pack 1 32-bit (ExtremeZ-IP 5.1x49)"", :versions=>[""AFP2.2"", ""AFP3.1""], :uams=>[""Cleartxt Passwrd"", ""No User Authent"", ""DHCAST128"", ""Recon1""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>false, ""Server Signature""=>false, ""Server Messages""=>false, ""Password Saving Prohibited""=>false, ""Password Changing""=>false, ""Copy File""=>true}, :signature=>""0014787c219c0000b700000a3ad47b39"", :network_addresses=>[""10.0.0.183:548""], :utf8_server_name=>""Mars""}"
"2015-05-26 01:55:14 UTC","10.0.0.185","afp","548","tcp","afp_server_info","{:server_name=>""venus"", :machine_type=>""Windows Version: 5.1 (2) build 2600 Service Pack 2 32-bit (ExtremeZ-IP 5.2.2x09)"", :versions=>[""AFP3.2"", ""AFP3.1"", ""AFP2.2""], :uams=>[""Cleartxt Passwrd"", ""No User Authent"", ""DHCAST128"", ""Recon1""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>true, ""Server Notifications""=>true, ""TCP/IP""=>false, ""Server Signature""=>false, ""Server Messages""=>false, ""Password Saving Prohibited""=>false, ""Password Changing""=>false, ""Copy File""=>true}, :signature=>""0021979d86d00000b900000a3ad47b39"", :network_addresses=>[""10.0.0.185:548""], :utf8_server_name=>""venus""}"
"2015-05-27 01:45:49 UTC","10.0.0.148","","","","fingerprint.match","{""os.vendor""=>""VMware"", ""os.product""=>""VMware ESXi 5.5.0"", ""os.version""=>""2068190""}"
"2015-05-27 01:45:49 UTC","10.0.0.150","","","","fingerprint.match","{""os.vendor""=>""VMware"", ""os.product""=>""VMware vCenter Server 5.5.0"", ""os.version""=>""1750787""}"
"2015-05-27 01:45:49 UTC","10.0.0.142","","","","fingerprint.match","{""os.vendor""=>""VMware"", ""os.product""=>""VMware ESXi 5.5.0"", ""os.version""=>""2068190""}"
